"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE A-B","19664","29183","Executive Assistant","2","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts2"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE A-B","19664","29183","Executive Assistant","2","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts2"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE A-B","19664","29183","Executive Assistant","2","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts2"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE A-B","19664","29183","Executive Assistant","2","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts2"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE C-D","30900","49211","Operational Manager","2.6","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts3"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE C-D","30900","49211","Operational Manager","2.6","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts3"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE C-D","30900","49211","Operational Manager","2.6","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts3"
"Department of Health","Council for Healthcare Regulatory Excellence","Governance and Operations","2","CHRE C-D","30900","49211","Operational Manager","2.6","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts3"
"Department of Health","Council for Healthcare Regulatory Excellence","SMT","1","CHRE C-D","30900","49211","Private Secretary","1","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts4"
"Department of Health","Council for Healthcare Regulatory Excellence","SMT","1","CHRE C-D","30900","49211","Private Secretary","1","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts4"
"Department of Health","Council for Healthcare Regulatory Excellence","SMT","1","CHRE C-D","30900","49211","Private Secretary","1","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts4"
"Department of Health","Council for Healthcare Regulatory Excellence","SMT","1","CHRE C-D","30900","49211","Private Secretary","1","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts4"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE C-D","30900","49211","Policy Support Officer","2","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts5"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE C-D","30900","49211","Policy Support Officer","2","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts5"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE C-D","30900","49211","Policy Support Officer","2","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts5"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE C-D","30900","49211","Policy Support Officer","2","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts5"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE D-E","40263","56078","Operational Manager","3","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts6"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE D-E","40263","56078","Operational Manager","3","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts6"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE D-E","40263","56078","Operational Manager","3","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts6"
"Department of Health","Council for Healthcare Regulatory Excellence","Policy and External Relations","3","CHRE D-E","40263","56078","Operational Manager","3","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts6"
"Department of Health","Council for Healthcare Regulatory Excellence","Scrutiny and Quality","4","CHRE D-E","40263","56078","Regulatory Oversight Staff","5","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts7"
"Department of Health","Council for Healthcare Regulatory Excellence","Scrutiny and Quality","4","CHRE D-E","40263","56078","Regulatory Oversight Staff","5","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts7"
"Department of Health","Council for Healthcare Regulatory Excellence","Scrutiny and Quality","4","CHRE D-E","40263","56078","Regulatory Oversight Staff","5","Operational delivery","/data/chre/2011-09-30/CHRE-staff-September-2011.xls","juniorPosts7"
"Department of Health","Council for Healthcare Regulatory Excellence","Scrutiny and Quality","4","CHRE D-E","40263","56078","Regulatory Oversight Staff","5","Operational delivery","/data/chre/2011-09-30/111128-staff-organogram-spreadsheet.xls","juniorPosts7"
