"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","6","25472","40406","Office Manager","1","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts2"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","5","21176","33040","Diary Manager","1","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts3"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","8c","54454","73351","Senior Communications Manager","1","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts4"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","8a","38851","52838","Senior Communications Manager","4","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts5"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","7","30460","46374","Communications Manager","8.71","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts6"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","6","25472","40406","Communications Officer","8","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts7"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","5","21176","33040","Communications Officer","16.45","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts8"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","4","18402","26157","Communications support officer","2","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts9"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","3","15860","22863","Communications support officer","2","Communications","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts10"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","8c","54454","73351","Senior Finance Manager","9","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts11"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","8b","45254","62162","Senior Finance Manager","7.09","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts12"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","8a","38851","52838","Senior Finance Manager","2.91","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts13"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","7","30460","46374","Finance Manager","18","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts14"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","6","25472","40406","Finance Officer","14","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts15"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","5","21176","33040","Finance Officer","28.38","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts16"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","4","18402","26157","Finance Support Officer","26.01","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts17"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","3","15860","22863","Finance Support Officer","25","Finance","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts18"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","8c","54454","73351","Senior Operational Manager","3","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts19"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","8b","45254","62162","Senior Operational Manager","11","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts20"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","8a","38851","52838","Senior Operational Manager","10","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts21"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","7","30460","46374","Operational Manager","17","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts22"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","6","25472","40406","Operational Officer","37","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts23"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","5","21176","33040","Operational Officer","25","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts24"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","4","18402","26157","Operational Support Officer","8","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts25"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","3","15860","22863","Operational Support Officer","358.49","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts26"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","2","13903","21039","Operational Support Officer","23.2","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts27"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","8c","54454","73351","Senior HR Manager","4","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts28"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","8b","45254","62162","Senior HR Manager","3","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts29"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","8a","38851","52838","Senior HR Manager","12.6","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts30"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","7","30460","46374","HR Manager","23.44","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts31"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","6","25472","40406","HR Officer","24.35","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts32"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","5","21176","33040","HR Officer","15.15","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts33"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","4","18402","26157","HR support officer","9.59","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts34"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","3","15860","22863","HR support officer","21.06","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts35"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","2","13903","21039","HR support officer","3","Human resources","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts36"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","8c","54454","73351","Senior Operational Manager","1","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts37"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","8b","45254","62162","Senior Operational Manager","20","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts38"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","8a","38851","52838","Senior Operational Manager","42.87","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts39"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","7","30460","46374","Operational Manager","208.13","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts40"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","6","25472","40406","Operational Officer","3","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts41"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","5","21176","33040","Operational Officer","23.34","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts42"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","4","18402","26157","Operational Support Officer","23.38","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts43"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","3","15860","22863","Operational Support Officer","21.68","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts44"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","2","13903","21039","Operational Support Officer","10.58","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts45"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","8c","54454","73351","Senior Operational Manager","6","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts46"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","8b","45254","62162","Senior Operational Manager","3","Operational delivery","/data/nhsbt/2011-09-30/300911-NHSBT-government-staff-and-salary-data-template251011(5).xls","juniorPosts47"
