"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","FS","29992","41546","Assistant Private Secretary","1","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts2"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","SEO","33675","45769","Honours Team Lead","1","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts3"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","HEO","26492","37316","Assistant Private Secretary","1","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts4"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","HEO","26492","37316","Deputy Honours Team Lead","1","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts5"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","EO","21438","30275","Assistant Private Secretary","1","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts6"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","EO","21438","30275","diary manager","1","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts7"
"Department of Health","Department of Health","DH Permanent Secretary - Private Office","PSO002","EO","21438","30275","Honours Team Support","2","Operational Delivery","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts8"
"Department of Health","Department of Health","Communications Directorate","COM003","G6","57075","75035","Senior Communications Manager","4","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts9"
"Department of Health","Department of Health","Communications Directorate","COM003","G7","45299","61976","Senior Communications Manager","10","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts10"
"Department of Health","Department of Health","Communications Directorate","COM003","G7","45299","61976","Business Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts11"
"Department of Health","Department of Health","Communications Directorate","COM003","SEO","33675","45769","Communications Manager","8","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts12"
"Department of Health","Department of Health","Communications Directorate","COM003","HEO","26492","37316","Communications Support Officer","12","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts13"
"Department of Health","Department of Health","Communications Directorate","COM003","EO","21438","30275","Executive Assistant","2","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts14"
"Department of Health","Department of Health","Communications Directorate","COM004","G6","57075","75035","Senior Communications Manager","6.29","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts15"
"Department of Health","Department of Health","Communications Directorate","COM004","G7","45299","61976","Senior Communications Manager","11.06","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts16"
"Department of Health","Department of Health","Communications Directorate","COM004","SEO","33675","45769","Communications Manager","6.79","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts17"
"Department of Health","Department of Health","Communications Directorate","COM004","HEO","26492","37316","Communications Support Officer","4.6","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts18"
"Department of Health","Department of Health","Communications Directorate","COM004","EO","21438","30275","Communications Support Officer","0.6","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts19"
"Department of Health","Department of Health","Communications Directorate","COM004","EO","21438","30275","Executive Assistant","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts20"
"Department of Health","Department of Health","Communications Directorate","COM005","G6","57075","75035","Senior Communications Manager","2","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts21"
"Department of Health","Department of Health","Communications Directorate","COM005","G7","45299","61976","Senior Communications Manager","2","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts22"
"Department of Health","Department of Health","Communications Directorate","COM005","SEO","33675","45769","Communications Manager","5.83","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts23"
"Department of Health","Department of Health","Communications Directorate","COM005","HEO","26492","37316","Communications Support Officer","3","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts24"
"Department of Health","Department of Health","Communications Directorate","COM005","EO","21438","30275","Communications Support Officer","0.4","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts25"
"Department of Health","Department of Health","Communications Directorate","COM005","EO","21438","30275","Executive Assistant","0.5","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts26"
"Department of Health","Department of Health","Communications Directorate","COM006","G6","57075","75035","Senior Communications Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts27"
"Department of Health","Department of Health","Communications Directorate","COM006","G7","45299","61976","Senior Communications Manager","2","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts28"
"Department of Health","Department of Health","Communications Directorate","COM006","G7","45299","61976","Business Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts29"
"Department of Health","Department of Health","Communications Directorate","COM006","FS","29992","41546","Business Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts30"
"Department of Health","Department of Health","Communications Directorate","COM006","SEO","33675","45769","Communications Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts31"
"Department of Health","Department of Health","Communications Directorate","COM006","SEO","33675","45769","Finance Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts32"
"Department of Health","Department of Health","Communications Directorate","COM006","HEO","26492","37316","HR Officer","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts33"
"Department of Health","Department of Health","Communications Directorate","COM006","HEO","26492","37316","Finance Officer","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts34"
"Department of Health","Department of Health","Communications Directorate","COM006","HEO","26492","37316","Office Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts35"
"Department of Health","Department of Health","Communications Directorate","COM006","EO","21438","30275","HR support officer","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts36"
"Department of Health","Department of Health","Communications Directorate","COM006","EO","21438","30275","Executive Assistant","0.5","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts37"
"Department of Health","Department of Health","Communications Directorate","COM006","AO","16959","23567","Executive Assistant","2","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts38"
"Department of Health","Department of Health","Communications Directorate","COM007","G6","57075","75035","Senior Communications Manager","2","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts39"
"Department of Health","Department of Health","Communications Directorate","COM007","G7","45299","61976","Senior Communications Manager","4","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts40"
"Department of Health","Department of Health","Communications Directorate","COM007","G7","45299","61976","Chief Press Officer","5.36","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts41"
"Department of Health","Department of Health","Communications Directorate","COM007","SEO","33675","45769","Senior Press Officer","10","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts42"
"Department of Health","Department of Health","Communications Directorate","COM007","SEO","33675","45769","Communications Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts43"
"Department of Health","Department of Health","Communications Directorate","COM007","HEO","26492","37316","Office Manager","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts44"
"Department of Health","Department of Health","Communications Directorate","COM007","HEO","26492","37316","Communications Support Officer","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts45"
"Department of Health","Department of Health","Communications Directorate","COM007","HEO","26492","37316","Press Officer","15","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts46"
"Department of Health","Department of Health","Communications Directorate","COM007","EO","21438","30275","Media Officer","4","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts47"
"Department of Health","Department of Health","Communications Directorate","COM007","AO","16959","23567","Media Officer","1","Communications","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","juniorPosts48"
