"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Health","Monitor","Regulatory Operations Directorate","3","2","68000","116725","Senior managers & lead functional specialist","2","Knowledge and Information Management (KIM)","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts2"
"Department of Health","Monitor","Regulatory Operations Directorate","3","3","35000","74095","Managers & functional specialists","5","Knowledge and Information Management (KIM)","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts3"
"Department of Health","Monitor","Regulatory Operations Directorate","3","3","35000","74095","Managers & functional specialists","2","Finance","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts4"
"Department of Health","Monitor","Regulatory Operations Directorate","3","4","19000","37550","Business support staff","2","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts5"
"Department of Health","Monitor","Regulatory Operations Directorate","3","4","19000","37550","Business support staff","1","Finance","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts6"
"Department of Health","Monitor","Regulatory Operations Directorate","8","2","68000","116725","Senior managers & lead functional specialist","4","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts7"
"Department of Health","Monitor","Regulatory Operations Directorate","8","3","35000","74095","Managers & functional specialists","12","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts8"
"Department of Health","Monitor","Regulatory Operations Directorate","9","2","68000","116725","Senior managers & lead functional specialist","4","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts9"
"Department of Health","Monitor","Regulatory Operations Directorate","9","3","35000","74095","Managers & functional specialists","9","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts10"
"Department of Health","Monitor","Regulatory Operations Directorate","10","2","68000","116725","Senior managers & lead functional specialist","15","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts11"
"Department of Health","Monitor","Regulatory Operations Directorate","10","3","35000","74095","Managers & functional specialists","16","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts12"
"Department of Health","Monitor","Regulatory Operations Directorate","10","4","19000","37550","Business support staff","1","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts13"
"Department of Health","Monitor","Executive office","2","4","19000","37550","Business support staff","1","Operational Delivery","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts14"
"Department of Health","Monitor","Strategy Directorate","4","4","19000","37550","Business support staff","1","Planning","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts15"
"Department of Health","Monitor","Strategy Directorate","4","3","35000","74095","Managers & functional specialists","3","Planning","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts16"
"Department of Health","Monitor","Strategy Directorate","4","3","35000","74095","Managers & functional specialists","4","economics","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts17"
"Department of Health","Monitor","Strategy Directorate","4","2","68000","116725","Senior managers & lead functional specialist","3","Planning","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts18"
"Department of Health","Monitor","Strategy Directorate","4","2","68000","116725","Senior managers & lead functional specialist","1","economics","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts19"
"Department of Health","Monitor","Communications & Public Affairs Team","6","3","35000","74095","Managers & functional specialists","5.26","Communications","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts20"
"Department of Health","Monitor","Communications & Public Affairs Team","6","4","19000","37550","Business support staff","3","Communications","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts21"
"Department of Health","Monitor","Human Resources & Corporate Services Directorate","7","3","35000","74095","Managers & functional specialists","2.4","Human Resources","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts22"
"Department of Health","Monitor","Human Resources & Corporate Services Directorate","7","3","35000","74095","Managers & functional specialists","1","Property and asset management","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts23"
"Department of Health","Monitor","Human Resources & Corporate Services Directorate","7","4","19000","37550","Business support staff","1","Human Resources","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts24"
"Department of Health","Monitor","Human Resources & Corporate Services Directorate","7","4","19000","37550","Business support staff","2","Property and asset management","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts25"
"Department of Health","Monitor","Legal Services Directorate","5","3","35000","74095","Managers & functional specialists","4","Law","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts26"
"Department of Health","Monitor","Legal Services Directorate","5","2","68000","116725","Senior managers & lead functional specialist","1","Law","/data/monitor-nhsft/2011-03-31/government-staff-and-salary-data-blank-template---March-2011-Final.xls","juniorPosts27"
