"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SPS","21348","24687","Private Secretary","1","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts2"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SPS","21348","24687","Senior Private Secretary","2","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts3"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SEO","33052","38400","Fraud & Integrity Team","1","Knowledge and Information Management (KIM)","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts4"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SEO","33052","38400","Senior Correspondence Manager","5.63","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts5"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SEO","33052","38400","Senior Communications Manager","2","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts6"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SEO","33052","38400","Senior HR Officer","8.72","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts7"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SEO","33052","38400","Senior Executive Officer","14","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts8"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Senior Driving Examiner","25409","27814","HR Officer","10","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts9"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Senior Driving Examiner","25409","27814","Senior Driving Examiner","11","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts10"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SE","29594","32028","HR Officer","2","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts11"
"Department for Transport","Driving Standards Agency","Chief Executive","15","SE","29594","32028","Senior Executive","34.29","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts12"
"Department for Transport","Driving Standards Agency","Chief Executive","15","HEO","26051","30427","Fraud & Integrity Team","8","Knowledge and Information Management (KIM)","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts13"
"Department for Transport","Driving Standards Agency","Chief Executive","15","HEO","26051","30427","Correspondence Manager","10.94","Policy","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts14"
"Department for Transport","Driving Standards Agency","Chief Executive","15","HEO","26051","30427","Communications Manager","8.43","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts15"
"Department for Transport","Driving Standards Agency","Chief Executive","15","HEO","26051","30427","HR Officer","12.15","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts16"
"Department for Transport","Driving Standards Agency","Chief Executive","15","HEO","26051","30427","Higher Executive Officer","15.8","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts17"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 7","39620","52206","Fraud & Integrity Team","1","Knowledge and Information Management (KIM)","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts18"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 7","39620","52206","Senior Correspondence Manager","3","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts19"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 7","39620","52206","Senior Communications Manager","3","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts20"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 7","39620","52206","Senior HR Officer","2","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts21"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 7","39620","52206","GRADE 7","11","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts22"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 6 Director","54699","69828","Director","3","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts23"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Grade 6","51305","63335","Grade 6","2","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts24"
"Department for Transport","Driving Standards Agency","Chief Executive","15","EO","21348","24687","Fraud & Integrity Team","6.46","Knowledge and Information Management (KIM)","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts25"
"Department for Transport","Driving Standards Agency","Chief Executive","15","EO","21348","24687","Correspondence Manager","12.34","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts26"
"Department for Transport","Driving Standards Agency","Chief Executive","15","EO","21348","24687","Communications Manager","11.79","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts27"
"Department for Transport","Driving Standards Agency","Chief Executive","15","EO","21348","24687","HR Officer","12.63","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts28"
"Department for Transport","Driving Standards Agency","Chief Executive","15","EO","21348","24687","Executive Officer","14","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts29"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Driving Examiner","21348","24687","HR support officer","1","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts30"
"Department for Transport","Driving Standards Agency","Chief Executive","15","Driving Examiner","21348","24687","Driving Examiner","6","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts31"
"Department for Transport","Driving Standards Agency","Chief Executive","15","DCDE","39620","52206","Deputy Chief Driving Examiner","3","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts32"
"Department for Transport","Driving Standards Agency","Chief Executive","15","CDE","54699","69828","Chief Driving Examiner","1","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts33"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AO","16385","19889","Fraud & Integrity Team","5","Knowledge and Information Management (KIM)","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts34"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AO","16385","19889","Correspondence Handler","28.86","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts35"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AO","16385","19889","Communications Support Officer","3","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts36"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AO","16385","19889","HR support officer","9.33","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts37"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AO","16385","19889","Administrator","15.45","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts38"
"Department for Transport","Driving Standards Agency","Chief Executive","15","ACDE","33052","38400","Senior HR Officer","1","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts39"
"Department for Transport","Driving Standards Agency","Chief Executive","15","ACDE","33052","38400","Assistant Chief Driving Examiner","18.18","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts40"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AA","14351","16711","Correspondence Handler","5.59","Communications","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts41"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AA","14351","16711","HR support officer","2.25","Human Resources","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts42"
"Department for Transport","Driving Standards Agency","Chief Executive","15","AA","14351","16711","Administrator","2","Operational Delivery","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts43"
"Department for Transport","Driving Standards Agency","DSA Finance & Coporate Services","189","AA","14351","16711","Facilities Officer","4.48","Property and asset management","/data/dft/2011-03-31/Final-DSA-Transparency-Return-26-May-2011.xls","juniorPosts44"
