"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"1IPS04","'Eliminated'","SCS1","Executive Director General Register Office & Deputy Registrar General","'The primary role of the GRO is to carry out the statutory functions of the Registrar General who is appointed by the Sovereign under the Great Seal of the UK. It was created in 1837 and has evolved over time to meet the challenges set by changes in society. It oversees the system of civil registration in England and Wales (separate arrangements exist for Scotland and Northern Ireland). Also responsible for carrying out duties given by statute to the Home Secretary. Ministerial oversight of the GRO is delegated by the Home Secretary to a Parliamentary Under Secretary of State within the Home Office.'","Home Office","Identity & Passport Service","General Register Office","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS10","0","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS04","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person12"
"2IPS10","Sarah Rapson","SCS2","Chief Executive","'The Chief Executive has overall responsibility for the delivery of United Kingdom passports and civil registration in England and Wales.'","Home Office","Identity & Passport Service","Chief Executive's Office","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","XX","460000","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/2IPS10","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person2"
"1IPS23","N/D","SCS1","Director of Operations (Application Processing and Registration Services","'The Director of Applications and Registration is accountable for the transformation and performance of the Application Processing Network and Registration Services.'","Home Office","Identity & Passport Service","Operations","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS08","25400000","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS23","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person6"
"1IPS13","'Eliminated'","SCS1","Director of Integrity and Security","'The Director of Integrity and Security is accountable for the security and integrity of Passports. This includes (a) in-contract monitoring, (b) setting standards and requirements for large-scale complex & novel procurements and (c) the development of HMG technical services e.g. cryptographical services, which allow electronic product signing and for UK Passports to be read electronically at the border. The Director of Integrity and Security also has overall responsibility for the effective and efficient management of Security, Information Assurance, Special Projects and Integrity within IPS.'","Home Office","Identity & Passport Service","Identity and Security","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS06","0","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS13","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person9"
"1IPS03","N/D","SCS1","Executive Director Organisation Transformation","'The Organisation Transformation function owns all IPS change; it has responsibility for all IPS projects and programmes including the Civil Registration Programme (GRO), the Overseas Integration Programme, the Office Closure programme and the replacement of all core passport infrastructure and systems. All programme management, enterprise architecture, business analysis, business change and testing skilled resource are managed within this function.'","Home Office","Identity & Passport Service","Organisation Transformation","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS10","4920000","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS03","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person13"
"1IPS02","N/D","SCS1","Director Corporate Services","'The Corporate Services Director is accountable for the safe, secure, efficient and effective live running of all IPS passport, civil registration and IT administration systems, ensuring the technology both supports IPS's mission and core objectives, and operates in line with agreed service levels. The postholder is also responsible for Risk/Resilience policy, planning and standards as well as Health & Safety across the Agency. The postholder is responsible for Estates planning and maintenance.'","Home Office","Identity & Passport Service","Director of Corporate Services","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS01","3940000","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS02","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person14"
"1IPS10","'Eliminated'","SCS1","Director of Identity Assurance & Senior Responsible Officer for the Passport Programme","'The Director of Identity Assurance is accountable for the integrity of the UK passport.'","Home Office","Identity & Passport Service","Identity and Security","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS06","0","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS10","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person10"
"1IPS22","N/D","SCS1","Director of Operations (Customer Service Network)","'The Director of Operations (CSN) is accountable for the performance of part of the IPS passport operations and has thematic responsibility for the transformation of the Customer Service Network, which is the public-facing aspect of IPS service delivery.'","Home Office","Identity & Passport Service","Operations","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS08","25170000","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS22","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person7"
"2IPS08","Paul Pugh","SCS2","Executive Director Operations","'The Operations Directorate is responsible for the production of 5.3 million passports, 300,000 identity authentication interviews and 1.6 million birth, death and marriage certificates.The Directorate also provides a Passport Validation Service (PVS) to both public and private sector organisations. This service enables organisations to check the validity of passports presented to them against IPS records.'","Home Office","Identity & Passport Service","Operations","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS10","3160000","1","95000","99999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/2IPS08","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person3"
"1IPS18","N/D","SCS1","Executive Director Human Resources & Organisational Development","'The Human Resources and Organisational Development directorates overarching objective is to develop and engage IPS people to drive the delivery of business strategy by making IPS a great place to work. To achieve its vision, HR focusses on: becoming strategic enablers; understanding and consistently delivering superior customer service; enabling people to prosper to achieve organisational capability and their potential; promoting a diverse and inclusive culture with a common understanding of shared goals; and enabling operational excellence by making IPS a place where people want to work at all stages of their career.'","Home Office","Identity & Passport Service","Human Resources","0207 035 4848 or Minicom 0207 035 4742","hqenquiries@ips.gsi.gov.uk","2IPS10","2530000","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/public-body/identity-and-passport-service/post/1IPS18","/data/homeoffice/2011-09-30/300911---Identity-and-Passport-Service---Organogram-Data---FINAL.xls","person8"
