"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 2","40000","","Operations - Senior Manager - Band 2","1","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts2"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 4","25000","35000","Operations - Officer - Band 4","1","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts3"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 5","20000","30000","Operations - Officer - Band 5","2","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts4"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 6","15000","20000","Operations - Assistant - Band 6","3","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts5"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 2","40000","","Scientist - Band 2","8.67","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts6"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 3","35000","45000","Scientist - Band 3","13","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts7"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 4","25000","35000","Scientist - Band 4","50.06","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts8"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 5","20000","30000","Scientist - Band 5","13","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts9"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 6","15000","20000","Scientist - Band 6","4","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts10"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","BAND 7","10000","15000","Scientist - Band 7","0.94","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts11"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","NHS ENGL*","nhs-engl*","nhs-engl*","Clinical Scientist - Band NHS","1","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts12"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 2","40000","","Operations - Senior Manager - Band 2","1","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts13"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 3","35000","45000","Operations - Senior Manager - Band 3","5.8","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts14"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 4","25000","35000","Operations - Officer - Band 4","5.67","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts15"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 5","20000","30000","Operations - Officer - Band 5","8.56","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts16"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 6","15000","20000","Operations - Assistant - Band 6","5.43","Operational Delivery","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts17"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 2","40000","","Scientist - Band 2","1","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts18"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 3","35000","45000","Scientist - Band 3","4","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts19"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 4","25000","35000","Scientist - Band 4","6","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts20"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 5","20000","30000","Scientist - Band 5","14.5","Science & Engineering","/data/headoffice/2011-03-31/MRC-organograms-upload-3.xls","juniorPosts21"
