"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Ministry of Defence","United Kingdom Hydrographic Office","Office of Chief Executive","60000381","SEO (UKHO B1)","37559","41379","Senior Executive Officer","1","Other","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts2"
"Ministry of Defence","United Kingdom Hydrographic Office","Office of Chief Executive","60000381","HEO (UKHO B2)","29418","33588","Higher Executive Officer","1.6","Other","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts3"
"Ministry of Defence","United Kingdom Hydrographic Office","Office of Chief Executive","60000381","EO (UKHO B3)","23446","27846","Executive Officer","3","Other","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts4"
"Ministry of Defence","United Kingdom Hydrographic Office","Office of Chief Executive","60000381","AO(UKHO A1)","17205","19845","Administration Officer","3","Other","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts5"
"Ministry of Defence","United Kingdom Hydrographic Office","National Hydrographer","60003831","UG6 (UKHO C1)","59469","68000","Manager","3.4","Operational delivery","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts6"
"Ministry of Defence","United Kingdom Hydrographic Office","National Hydrographer","60003831","UG7 (UKHO C2)","47460","60000","Manager","13.43","Operational delivery","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts7"
"Ministry of Defence","United Kingdom Hydrographic Office","National Hydrographer","60003831","SEO (UKHO B1)","37559","41379","Senior Executive Officer","29.22","Operational delivery","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts8"
"Ministry of Defence","United Kingdom Hydrographic Office","National Hydrographer","60003831","HEO (UKHO B2)","29418","33588","Higher Executive Officer","38.79","Operational delivery","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts9"
"Ministry of Defence","United Kingdom Hydrographic Office","National Hydrographer","60003831","EO (UKHO B3)","23446","27846","Executive Officer","59.47","Operational delivery","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts10"
"Ministry of Defence","United Kingdom Hydrographic Office","National Hydrographer","60003831","AO(UKHO A1)","17205","19845","Administration Officer","16.03","Operational delivery","/data/ukho/2011-09-30/UKHO-Government-staff-and-salary-data---October-2011.xls","juniorPosts11"
