"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 4","18402","26157","Administrative and Clerical - Agenda for Change Band 8b","3","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts2"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 5","21176","33150","Administrative and Clerical - Agenda for Change Band 8b","7","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts3"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 6","25528","40406","Administrative and Clerical - Agenda for Change Band 8b","10","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts4"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 7","30460","46374","Administrative and Clerical - Agenda for Change Band 8b","10","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts5"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 8a","38351","52838","Administrative and Clerical - Agenda for Change Band 8b","5","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts6"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 8b","45254","62162","Administrative and Clerical - Agenda for Change Band 8b","3","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts7"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 8c","54545","73351","Administrative and Clerical - Agenda for Change Band 8b","3","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts8"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 8d","65270","87027","Administrative and Clerical - Agenda for Change Band 8b","1","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts9"
"Department of Health","National Patient Safety Agency","Corporate Services","7462444","Agenda For Change Band 9","77079","103695","Administrative and Clerical - Agenda for Change Band 8b","1","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts10"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 4","18402","26157","Administrative and Clerical - Agenda for Change Band 8b","7","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts11"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 5","21176","33150","Administrative and Clerical - Agenda for Change Band 8b","9.1","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts12"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 6","25528","40406","Administrative and Clerical - Agenda for Change Band 8b","7","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts13"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 7","30460","46374","Administrative and Clerical - Agenda for Change Band 8b","10","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts14"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 8a","38351","52838","Administrative and Clerical - Agenda for Change Band 8b","4.4","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts15"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 8b","45254","62162","Administrative and Clerical - Agenda for Change Band 8b","14.2","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts16"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 8c","54545","73351","Administrative and Clerical - Agenda for Change Band 8b","13.7","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts17"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 8d","65270","87027","Administrative and Clerical - Agenda for Change Band 8b","4","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts18"
"Department of Health","National Patient Safety Agency","Patient Safety","7304611","Agenda For Change Band 9","77079","103695","Administrative and Clerical - Agenda for Change Band 8b","1.6","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts19"
"Department of Health","National Patient Safety Agency","National Clinical Assessment Service","3816567","Agenda For Change Band 4","18402","26157","Administrative and Clerical - Agenda for Change Band 8b","13.93","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts20"
"Department of Health","National Patient Safety Agency","National Clinical Assessment Service","3816567","Agenda For Change Band 5","21176","33150","Administrative and Clerical - Agenda for Change Band 8b","18.6","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts21"
"Department of Health","National Patient Safety Agency","National Clinical Assessment Service","3816567","Agenda For Change Band 6","25528","40406","Administrative and Clerical - Agenda for Change Band 8b","13.64","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts22"
"Department of Health","National Patient Safety Agency","National Clinical Assessment Service","3816567","Agenda For Change Band 7","30460","46374","Administrative and Clerical - Agenda for Change Band 8b","11.9","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts23"
"Department of Health","National Patient Safety Agency","National Clinical Assessment Service","3816567","Agenda For Change Band 8a","38351","52838","Administrative and Clerical - Agenda for Change Band 8b","6","Operational Delivery","/data/npsa/2011-03-31/2011.05.19-Government-staff-and-salary-data-NPSA-for-31.03.2011_for-upload_FINAL.xls","juniorPosts24"
