"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department of Health","NHS Litigation Authority","Clinical claims","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Head of Claims","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts2"
"Department of Health","NHS Litigation Authority","Clinical claims","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Operational Manager","4","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts3"
"Department of Health","NHS Litigation Authority","Clinical claims","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Case Manager","24.92","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts4"
"Department of Health","NHS Litigation Authority","Clinical claims","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","Case Manager","6.2","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts5"
"Department of Health","NHS Litigation Authority","Clinical claims","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Claims assistant","3","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts6"
"Department of Health","NHS Litigation Authority","Clinical claims","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Personal Assistant","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts7"
"Department of Health","NHS Litigation Authority","Family Health Services Appeals","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Operational Manager","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts8"
"Department of Health","NHS Litigation Authority","Family Health Services Appeals","3","6 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","25528","34189","Appeal officer","4","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts9"
"Department of Health","NHS Litigation Authority","Family Health Services Appeals","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Appeal assistant","3.5","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts10"
"Department of Health","NHS Litigation Authority","Finance & IT","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Senior IT manager","1","Information Technology","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts11"
"Department of Health","NHS Litigation Authority","Finance & IT","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Senior Finance Manager","1","Finance","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts12"
"Department of Health","NHS Litigation Authority","Finance & IT","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","IT Manager","1","Information Technology","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts13"
"Department of Health","NHS Litigation Authority","Finance & IT","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","IT Manager","1","Information Technology","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts14"
"Department of Health","NHS Litigation Authority","Finance & IT","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","Finance Manager","1","Finance","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts15"
"Department of Health","NHS Litigation Authority","Finance & IT","3","6 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","25528","34189","Statistician","1","Statisticians","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts16"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","IT Support Officer","2","Information Technology","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts17"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Operations Support Officer","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts18"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Finance Officer","1","Finance","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts19"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Executive Assistant","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts20"
"Department of Health","NHS Litigation Authority","Finance & IT","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Finance Support Officer","1","Finance","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts21"
"Department of Health","NHS Litigation Authority","Finance & IT","3","2 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","13903","17003","Finance Support Officer","1","Finance","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts22"
"Department of Health","NHS Litigation Authority","Finance & IT","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","IT Support Officer","1","Information Technology","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts23"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Head of Claims","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts24"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Operational Manager","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts25"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","Claims inspector","4","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts26"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","6 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","25528","34189","Case Manager","20","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts27"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Operations Support Officer","1","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts28"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","2 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","13903","17003","Administrative assistant","1.6","Operational delivery","/data/nhsla/2011-09-30/government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts29"
