,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
0,Department of Health,Health Education England,Performance & Development,HEE-Nat-002,AfC band 7,30764,40558,Business Manager,1.0,Operational Delivery
1,Department of Health,Health Education England,Performance & Development,HEE-Nat-005,AfC band 7,30764,40558,Programme Manager,1.0,Operational Delivery
2,Department of Health,Health Education England,Performance & Development,HEE-Nat-003,AfC band 7,30764,40558,Programme Manager,0.8,Operational Delivery
3,Department of Health,Health Education England,Performance & Development,HEE-Nat-005,AfC band 6,25783,34530,Project Manager,0.6,Operational Delivery
4,Department of Health,Health Education England,Performance & Development,,AfC band 4,18838,22016,Administrator,1.0,Operational Delivery
5,Department of Health,Health Education England,Performance & Development,HEE-Nat-004,AfC band 6,25783,34530,Project Manager,1.0,Operational Delivery
6,Department of Health,Health Education England,Performance & Development,HEE-Nat-004,AfC band 8a,39239,47088,Senior Operational Manager,1.0,Operational Delivery
7,Department of Health,Health Education England,Performance & Development,HEE-Nat-005,AfC band 8b,45707,56504,Senior Operational Manager,1.0,Operational Delivery
8,Department of Health,Health Education England,Performance & Development,HEE-Nat-003,AfC band 8a,39239,47088,Senior Operational Manager,1.0,Operational Delivery
9,Department of Health,Health Education England,Performance & Development,,AfC band 5,21388,27901,Project Support Officer,1.0,Operational Delivery
10,Department of Health,Health Education England,Performance & Development,,AfC band 6,25783,34530,Project Manager,1.0,Operational Delivery
11,Department of Health,Health Education England,Performance & Development,,AfC band 6,25783,34530,Project Manager,1.0,Operational Delivery
12,Department of Health,Health Education England,People & Comms,HEE-Nat-012,AfC band 8b,45707,56504,Senior Communications Manager,1.0,Communications
13,Department of Health,Health Education England,People & Comms,HEE-Nat-012,AfC band 8c,54998,67805,Senior Communications Manager,1.0,Communications
14,Department of Health,Health Education England,People & Comms,HEE-Nat-012,AfC band 8b,45707,56504,Senior Communications Manager,1.0,Communications
15,Department of Health,Health Education England,People & Comms,HEE-Nat-012,AfC band 8c,54998,67805,Senior Communications Manager,1.0,Communications
16,Department of Health,Health Education England,People & Comms,HEE-Nat-013,AfC band 8b,45707,56504,Operational Manager,1.0,Operational Delivery
17,Department of Health,Health Education England,People & Comms,HEE-Nat-014,AfC band 8a,39239,47088,Senior HR Manager,1.0,Human Resources
